#|num|weight|mean|covariance matrix|
|0|0.00559451359853|482.190178796 -109.203077104 -6.88499693731|65.2007037347 -25.5401510132 12.7160766391 -25.5401510132 851.597110563 -93.381296187 12.7160766391 -93.381296187 446.868786393|
|1|1.07575559985e-05|294.298794037 27.0999997627 -1.76585253387|673.651639377 394.583641464 378.407683936 394.583641464 3459.68470561 -629.448974481 378.407683936 -629.448974481 718.141413148|
|2|0.00073898727856|311.772174563 -141.902869172 -15.783280843|163.548308873 -37.8335910309 -145.036796128 -37.8335910309 177.447135211 -60.1152585567 -145.036796128 -60.1152585567 316.88803981|
|3|0.00270839756924|338.912572173 45.4579802862 -27.386686333|244.649981677 -138.728392223 -144.921121452 -138.728392223 164.875964568 137.204802222 -144.921121452 137.204802222 667.732324015|
|4|0.000131638953747|403.087985742 98.8872419764 26.9045733962|198.964837603 -246.313520907 72.8457513754 -246.313520907 999.282745879 -158.645170652 72.8457513754 -158.645170652 316.295521285|
|5|1.74550497988e-05|303.024929838 -22.2374669693 36.8295167656|771.439292094 377.491661083 103.751197414 377.491661083 504.126156517 50.4822056692 103.751197414 50.4822056692 320.938117015|
|6|0.00323628694278|332.68158414 147.438085991 -49.6097455898|134.882128191 -57.0743669233 123.330885698 -57.0743669233 499.977795334 -493.297786553 123.330885698 -493.297786553 719.180508535|
|7|0.00124606480104|297.76347348 -245.264118681 -193.927768869|440.993231904 -584.996591471 762.207842691 -584.996591471 894.502262651 -1062.7611137 762.207842691 -1062.7611137 1514.39448341|
|8|0.00169637581846|345.117318024 -220.180895817 44.5518994021|353.173830668 164.808585289 -4.48588015547 164.808585289 331.233482629 -64.9280435675 -4.48588015547 -64.9280435675 132.615258825|
|9|1.85966635724e-05|288.168226359 -16.5405730345 1.87864790937|335.897293285 340.506141252 -128.300178614 340.506141252 1289.20986372 -655.234957126 -128.300178614 -655.234957126 1032.63264105|
|10|7.41546180889e-05|355.81505872 20.8596381701 -9.12387585379|1091.93563979 12.4088125527 283.580651403 12.4088125527 312.479089026 172.161382751 283.580651403 172.161382751 202.458641926|
|11|0.000316238905378|339.869351921 231.749208121 14.7998328845|233.994170008 -323.101639589 34.20494283 -323.101639589 792.27929412 256.027150912 34.20494283 256.027150912 647.245388831|
|12|0.00242643244832|374.355209608 -13.8524071351 61.6282208583|269.492767244 -612.219831717 -212.925367137 -612.219831717 2219.89108836 669.5609469 -212.925367137 669.5609469 298.257580284|
