#|num|weight|mean|covariance matrix|
|0|0.0004948092|-32.81296 -2.075428 -139.1207|0.1380967 -0.7034701 4.597313 -0.7034701 6535.855 -809.7077 4.597313 -809.7077 7950.769|
|1|0.0008266944|234.1468 262.0411 -127.224|113.9454 -11.69789 60.03395 -11.69789 128.5136 94.48505 60.03395 94.48505 330.7777|
|2|0.001392933|192.8915 -283.1859 -302.8569|679.9056 -144.1203 34.03983 -144.1203 561.9158 -1.206362 34.03983 -1.206362 259.4973|
|3|0.001577309|-22.96114 287.9151 40.42232|43.58334 18.41253 10.99577 18.41253 171.7891 -148.6779 10.99577 -148.6779 903.0738|
|4|0.00110555|367.0556 221.2554 -285.4551|439.1178 -130.0075 218.9341 -130.0075 438.1315 29.97161 218.9341 29.97161 495.0319|
|5|0.001040063|335.1896 -67.11203 -309.0534|725.907 26.13568 -56.03271 26.13568 491.2498 46.91016 -56.03271 46.91016 185.0299|
|6|0.0008220326|438.0633 95.32275 240.4169|712.4551 142.8751 -499.7649 142.8751 224.3036 -80.41483 -499.7649 -80.41483 630.7209|
|7|0.0001986492|58.92359 63.85386 -332.1624|1196.745 -648.9265 -0.8146642 -648.9265 1120.911 3.420741 -0.8146642 3.420741 4.318607|
|8|0.001506219|33.6052 323.9366 95.54984|149.2603 12.51943 104.7309 12.51943 54.29849 -18.80328 104.7309 -18.80328 1017.662|
|9|0.0002368942|45.8504 4.731119 -335.2892|1361.384 -181.8585 -0.5667985 -181.8585 3358.608 -0.4188955 -0.5667985 -0.4188955 0.5872861|
|10|0.0006349228|433.7812 98.20149 -174.6489|302.2122 -145.0917 191.5925 -145.0917 191.2556 -7.930867 191.5925 -7.930867 591.4594|
|11|0.00195551|194.0387 -141.9994 -29.05932|318.8658 322.0346 -414.0873 322.0346 447.3083 -511.4115 -414.0873 -511.4115 971.6428|
|12|0.0003592161|82.59605 162.9631 -98.67032|441.8964 -252.1411 714.8409 -252.1411 193.1553 -556.3414 714.8409 -556.3414 2192.605|
|13|0.002069615|284.1857 204.3638 -87.18291|243.1014 -55.0318 303.3674 -55.0318 93.60729 -73.57668 303.3674 -73.57668 819.4008|
|14|0.001258011|291.033 -141.4435 -153.9571|123.0006 -0.9519919 -122.2718 -0.9519919 79.10117 -10.55732 -122.2718 -10.55732 976.8285|
|15|0.001564638|350.2812 21.12252 -122.564|102.2006 1.59555 91.49777 1.59555 143.543 0.7977772 91.49777 0.7977772 309.1825|
|16|0.0003571697|22.90796 -177.1937 -148.315|451.1698 18.71707 -297.8209 18.71707 27.86279 -24.15881 -297.8209 -24.15881 1353.598|
|17|0.0017472|30.45189 -274.4479 -102.5268|125.0887 -49.87162 2.243804 -49.87162 133.4392 -103.1505 2.243804 -103.1505 617.4672|
|18|0.000243619|635.5621 288.3299 -11.6726|2.610916 0.2790142 -0.4880103 0.2790142 134.1499 -188.6338 -0.4880103 -188.6338 3651.973|
|19|0.0007964685|194.1743 288.4668 86.19565|198.1352 18.02991 -141.1514 18.02991 75.06059 -57.51912 -141.1514 -57.51912 391.7775|
|20|0.0004417573|-32.75796 1.374557 144.5678|0.1822903 0.3784441 -0.05130503 0.3784441 5647.648 25.69216 -0.05130503 25.69216 5382.311|
|21|0.001380501|327.3062 127.8869 -141.6761|70.72884 28.03904 113.9648 28.03904 216.3099 13.73991 113.9648 13.73991 587.2643|
|22|0.0003194977|38.8684 -171.9381 63.53254|532.6068 135.3954 64.97498 135.3954 57.66528 -11.81559 64.97498 -11.81559 746.1079|
|23|0.0006474062|34.47109 333.5119 -39.75458|1339.312 7.572012 -2747.237 7.572012 2.241572 -19.46704 -2747.237 -19.46704 13467.09|
|24|0.0004106058|635.6144 -293.178 -30.17283|2.697909 -0.6208611 -3.422753 -0.6208611 355.5907 -279.6224 -3.422753 -279.6224 6492.178|
|25|0.002139274|348.7269 -124.4594 139.7957|1181.124 -61.24806 -429.4404 -61.24806 119.5926 92.01492 -429.4404 92.01492 717.962|
|26|0.0002291974|65.78589 171.2561 61.40107|313.3845 -118.2829 -380.4678 -118.2829 72.034 226.2927 -380.4678 226.2927 1312.72|
|27|0.001199094|320.6511 -34.05137 -120.6594|217.1195 1.408458 -0.761404 1.408458 67.69212 -28.07033 -0.761404 -28.07033 219.8788|
|28|0.0009437244|403.5643 -93.86864 -301.5026|433.7654 106.0211 161.308 106.0211 552.8106 54.01908 161.308 54.01908 284.074|
|29|0.0006746275|520.8065 81.83189 97.03435|272.9287 -135.953 105.8228 -135.953 220.9586 -79.99566 105.8228 -79.99566 579.5949|
|30|0.001591464|257.4565 58.9339 39.80827|87.88377 -1.961384 53.3945 -1.961384 106.3444 23.59753 53.3945 23.59753 272.8725|
|31|0.000387082|44.80279 -1.31091 332.4593|1123.678 -66.21157 2.325078 -66.21157 3087.839 3.159756 2.325078 3.159756 3.126175|
|32|0.0002355332|-19.777 7.304204 -327.4855|34.5192 -6.324584 -1.340659 -6.324584 4229.367 19.98396 -1.340659 19.98396 21.85977|
|33|0.001182116|100.8628 -333.4947 -107.7925|1856.664 -9.341641 -291.8984 -9.341641 2.526673 1.930389 -291.8984 1.930389 2733.876|
|34|0.0002107824|278.5745 -95.12158 -161.9321|95.18192 74.04397 1.638375 74.04397 112.3258 -53.73215 1.638375 -53.73215 364.0352|
|35|0.0004377188|159.5761 93.3582 -126.4601|188.3922 -275.454 51.72721 -275.454 469.3741 -156.508 51.72721 -156.508 1342.057|
|36|0.001122925|66.65255 306.1814 -259.9005|358.1917 -19.69282 4.053711 -19.69282 122.4672 169.488 4.053711 169.488 1567.603|
|37|0.00140142|225.5597 162.95 -129.0776|85.18231 27.2348 -242.4302 27.2348 175.8587 -322.3185 -242.4302 -322.3185 2110.058|
|38|0.00211665|276.1079 116.3753 -115.1842|625.2244 -417.857 6.843972 -417.857 348.4192 -44.68926 6.843972 -44.68926 252.4835|
|39|0.0003835283|180.8226 5.738302 -77.84562|38.59701 -18.11861 -56.71306 -18.11861 791.5363 117.3049 -56.71306 117.3049 362.632|
|40|0.001640944|322.0725 -138.8061 -85.5972|814.7577 266.4902 297.1188 266.4902 139.1389 76.93127 297.1188 76.93127 280.1449|
|41|0.001008994|260.5818 -230.0425 -125.1044|123.8431 8.092934 60.73617 8.092934 99.51223 -69.16972 60.73617 -69.16972 329.1223|
|42|0.001220837|221.7384 -136.7091 38.94774|104.8208 5.947204 63.83506 5.947204 97.81724 -14.32225 63.83506 -14.32225 275.8083|
|43|0.0001565732|169.2481 -74.90752 44.31171|13.21379 18.31629 55.11166 18.31629 136.5135 627.2816 55.11166 627.2816 5779.914|
|44|0.0004041098|79.09741 -20.91394 -328.8308|680.7791 273.908 -9.172607 273.908 1623.57 30.78756 -9.172607 30.78756 11.59187|
|45|0.0004179555|-27.41145 18.88759 -260.1622|7.038487 -25.89814 16.99977 -25.89814 3569.595 662.7214 16.99977 662.7214 799.1053|
|46|0.001424478|243.2384 3.782153 8.573446|48.3792 12.99022 -35.89358 12.99022 239.1957 -121.2 -35.89358 -121.2 366.7959|
|47|0.002089293|369.057 7.601504 73.83039|288.985 18.82411 41.81821 18.82411 86.58062 -3.633591 41.81821 -3.633591 272.5247|
|48|0.0008116775|249.8026 12.7655 -59.09885|154.3251 -129.1824 -240.2101 -129.1824 219.0809 288.5979 -240.2101 288.5979 632.3046|
|49|0.002429494|397.1281 -73.30218 -46.858|229.9059 53.51724 135.6835 53.51724 131.1963 -40.50977 135.6835 -40.50977 549.8122|
|50|0.001633258|222.5033 -171.2158 -108.2833|126.3333 -13.35558 74.9637 -13.35558 63.00924 -62.4938 74.9637 -62.4938 671.0098|
|51|0.0002922426|-33.4079 4.640806 -25.92841|0.01366994 0.05636286 0.5213819 0.05636286 7682.243 416.7705 0.5213819 416.7705 21922.36|
|52|0.002412607|333.1136 106.8773 -69.80814|65.59083 -77.21143 -84.97021 -77.21143 451.6776 514.0933 -84.97021 514.0933 895.4309|
|53|0.001082787|461.2812 -25.84586 7.786063|21.87851 60.7932 -19.35894 60.7932 1243.953 37.84033 -19.35894 37.84033 1303.814|
|54|0.0009135225|378.1104 -220.0069 -185.8938|123.1583 23.21537 77.49373 23.21537 541.9866 -320.0148 77.49373 -320.0148 809.458|
|55|0.001042173|210.546 -237.3326 67.89079|102.3721 4.894591 26.36344 4.894591 197.1214 -75.44167 26.36344 -75.44167 223.7178|
|56|0.001446842|301.4369 42.18869 27.17477|41.27443 18.52586 -19.93801 18.52586 180.4496 -131.1052 -19.93801 -131.1052 297.9291|
|57|0.0002884165|117.9427 -140.0232 67.70956|206.3181 141.3298 -164.3221 141.3298 121.0227 -158.6666 -164.3221 -158.6666 1385.179|
|58|0.0001790519|153.4388 -102.3423 -97.89839|120.2359 158.8312 36.37353 158.8312 250.1098 125.7862 36.37353 125.7862 698.8961|
|59|0.001355774|220.2244 -310.8099 -198.4827|241.1032 -34.01378 -48.70753 -34.01378 152.2759 -346.2497 -48.70753 -346.2497 2430.644|
|60|0.0004555171|23.5792 180.5221 -115.6165|389.5667 -37.80096 52.19062 -37.80096 38.94873 -131.4341 52.19062 -131.4341 1792.49|
|61|0.00229805|207.1931 127.4419 -44.39666|65.80747 -12.79519 -42.40997 -12.79519 233.1644 32.70282 -42.40997 32.70282 321.9734|
|62|0.002388194|315.7405 227.6496 -236.0784|768.1048 256.7787 30.50468 256.7787 292.8103 -54.87828 30.50468 -54.87828 1366.262|
|63|0.0007247956|-24.90256 -286.2915 -166.6908|16.65971 -19.33383 -107.3783 -19.33383 465.3215 1381.456 -107.3783 1381.456 6287.89|
|64|0.0003039845|17.12273 39.7192 -325.8279|397.5294 -454.5139 39.3501 -454.5139 1849.316 -59.89892 39.3501 -59.89892 20.82974|
|65|0.001520516|296.7141 -23.11469 -125.1905|120.0484 3.20865 -12.86427 3.20865 39.80001 -21.01505 -12.86427 -21.01505 1396.326|
|66|0.000109536|48.38449 -160.5654 -258.8855|249.808 -54.10661 263.783 -54.10661 54.5696 -125.9691 263.783 -125.9691 484.4993|
|67|0.002492074|116.2601 -310.5824 -155.743|318.6634 -97.01405 -179.9612 -97.01405 122.227 -51.86522 -179.9612 -51.86522 1288.808|
|68|0.0007002088|346.1341 68.2836 73.4192|78.05201 -1.795943 -18.58937 -1.795943 63.49035 3.105517 -18.58937 3.105517 202.3594|
|69|0.0008348417|473.9135 173.5493 198.9493|1251.454 21.06663 -1125.486 21.06663 199.3522 -189.6501 -1125.486 -189.6501 1398.221|
|70|0.0001612775|-18.51744 -175.4831 91.69865|43.72098 -19.73917 61.16177 -19.73917 46.60457 -26.66645 61.16177 -26.66645 1145.378|
|71|0.0002151603|188.0704 -16.21227 -2.466276|20.53272 23.19106 -86.36657 23.19106 83.06558 5.841122 -86.36657 5.841122 4636.976|
|72|0.001019943|436.5974 -279.6959 106.443|305.6641 345.2954 418.869 345.2954 730.8603 1317.687 418.869 1317.687 3769.296|
|73|0.0002021775|-22.18977 176.77 91.70091|25.53972 18.25915 12.2927 18.25915 81.6014 27.22863 12.2927 27.22863 1215.199|
|74|0.002475857|220.8477 -267.3846 -12.03305|420.551 170.9968 454.7948 170.9968 137.8226 186.8079 454.7948 186.8079 897.6694|
|75|0.0002533762|21.42479 -29.44731 -331.6854|508.1679 232.8089 12.4407 232.8089 2557.016 38.55089 12.4407 38.55089 5.084526|
|76|0.0001302881|145.0683 66.74966 203.0907|676.3668 -975.7878 -427.1247 -975.7878 1508.815 576.4385 -427.1247 576.4385 387.3526|
|77|0.000542191|402.6656 318.8233 -18.47163|67.89791 -30.98112 43.01026 -30.98112 98.03523 14.18669 43.01026 14.18669 931.8924|
|78|0.002541426|120.2199 273.713 -121.1413|829.7018 117.7639 45.96943 117.7639 83.07681 1.358876 45.96943 1.358876 491.2935|
|79|0.002017621|335.4773 226.4005 -46.77254|122.7118 35.61259 81.68552 35.61259 182.4376 19.54825 81.68552 19.54825 615.6013|
|80|7.756786e-05|57.26191 144.597 -310.0707|230.49 123.7986 102.2138 123.7986 101.0424 51.15143 102.2138 51.15143 123.313|
|81|0.002315114|181.1329 217.8184 -98.74131|79.23781 2.929605 59.45562 2.929605 127.4336 22.09367 59.45562 22.09367 716.7645|
|82|0.0007233696|-28.53095 16.82202 167.9567|4.254007 -7.221478 -24.68707 -7.221478 3464.501 -389.3894 -24.68707 -389.3894 2573.894|
|83|0.001304379|284.1699 -35.32569 -59.29107|156.4516 -163.3403 71.27132 -163.3403 307.2352 -234.6471 71.27132 -234.6471 499.7199|
|84|0.001116622|69.85944 155.5739 61.46807|603.1121 -242.2552 -124.7292 -242.2552 149.9666 118.5039 -124.7292 118.5039 3281.634|
|85|5.372954e-05|635.6243 12.79834 -187.3415|2.406306 7.647468 -0.1256323 7.647468 3004.206 -29.80338 -0.1256323 -29.80338 1045.578|
|86|0.001519182|129.1546 -200.9307 -42.62033|241.2325 -9.026746 15.97489 -9.026746 70.76244 46.90085 15.97489 46.90085 389.0769|
|87|0.0003105801|-24.4329 -18.04209 -308.6646|16.77167 -21.47983 5.813924 -21.47983 3425.63 -175.2922 5.813924 -175.2922 125.8714|
|88|0.0003844354|47.85608 166.6039 -232.1459|622.0142 -194.8754 -135.1643 -194.8754 160.1348 281.5443 -135.1643 281.5443 918.7173|
|89|0.001194649|100.2191 -289.172 -117.3196|167.156 154.8191 -115.6838 154.8191 342.3631 -198.6891 -115.6838 -198.6891 417.5614|
|90|0.0001936815|137.6884 77.13374 -278.262|233.8808 -307.3785 8.543382 -307.3785 679.4064 180.3443 8.543382 180.3443 209.6132|
|91|0.00189755|239.8585 177.4633 79.8468|75.56682 62.92195 74.03226 62.92195 499.6474 308.0574 74.03226 308.0574 487.9038|
|92|0.00241239|315.2573 -155.0994 -154.6908|261.9829 307.8293 -455.5885 307.8293 674.3225 -1097.491 -455.5885 -1097.491 2376.605|
|93|0.0010724|167.1563 217.5988 33.8917|271.4061 35.58137 171.9967 35.58137 51.14518 -36.73018 171.9967 -36.73018 533.6003|
|94|0.0004247554|145.9945 -101.5585 -122.4724|214.3846 276.0797 -194.8791 276.0797 407.628 -131.8979 -194.8791 -131.8979 2103.444|
|95|0.002048671|47.14005 -284.9089 -0.8412422|231.4687 58.63605 2.30733 58.63605 172.5607 110.9252 2.30733 110.9252 571.1458|
|96|0.001641624|293.2056 -328.4362 5.162794|331.5088 -2.108576 -42.4474 -2.108576 20.82209 -11.9906 -42.4474 -11.9906 4191.587|
|97|0.0002853235|118.871 -69.44593 259.2347|158.7696 -145.8796 -146.5716 -145.8796 554.1117 288.5874 -146.5716 288.5874 335.1168|
|98|0.0005205531|-27.77854 136.8562 16.44803|5.806842 0.5833928 -1.80844 0.5833928 330.0558 21.79249 -1.80844 21.79249 11548.63|
|99|0.0003998634|36.16436 160.6671 197.1518|643.2372 -152.5875 2.829078 -152.5875 142.8785 -224.5802 2.829078 -224.5802 753.5847|
|100|0.0006839005|136.2389 333.7921 -70.27943|203.4396 1.53083 -126.768 1.53083 1.907988 7.619345 -126.768 7.619345 5968.453|
|101|0.00126137|147.9987 295.6729 -154.1022|124.2241 29.50514 77.80512 29.50514 167.0974 -38.02545 77.80512 -38.02545 1068.481|
|102|0.0005866472|35.83426 -163.4494 -8.647704|490.0761 128.319 909.8035 128.319 59.58694 325.2064 909.8035 325.2064 6812.999|
|103|0.002117154|371.3414 -128.5734 43.29245|92.71779 28.01725 -58.6656 28.01725 161.6206 -51.21814 -58.6656 -51.21814 659.0417|
|104|0.00035495|-0.2657733 181.3214 75.75211|126.5433 18.67961 264.3157 18.67961 30.13621 50.93705 264.3157 50.93705 3559.169|
|105|0.0003014482|154.2684 100.0074 67.23405|136.1667 -223.954 239.5344 -223.954 431.3668 -335.9684 239.5344 -335.9684 1625.169|
|106|0.000138211|0.7235964 -119.3163 -322.1791|201.9375 -89.74393 23.89294 -89.74393 236.1999 -7.965912 23.89294 -7.965912 54.34574|
|107|0.0005750012|69.3753 -327.0545 -156.7742|2658.096 111.1513 -589.337 111.1513 20.58451 -38.12158 -589.337 -38.12158 396.534|
|108|0.0003131207|61.02795 -168.2281 -106.2685|465.9496 170.0097 -149.9608 170.0097 90.98456 6.737556 -149.9608 6.737556 793.0715|
|109|0.0005736625|-31.3708 -28.48069 -188.607|0.8557315 2.027471 13.52289 2.027471 4260.033 -832.0726 13.52289 -832.0726 4265.868|
|110|0.001173034|358.3913 141.503 127.2124|179.7488 66.10388 -100.4533 66.10388 388.2435 -380.3702 -100.4533 -380.3702 731.1644|
|111|0.0008827185|468.2341 -221.1998 178.6819|711.202 -564.3857 -1004.443 -564.3857 895.2917 942.5369 -1004.443 942.5369 1787.903|
|112|0.0003683093|-24.16297 162.7208 -166.5745|18.46415 12.76025 -23.58388 12.76025 176.4397 231.5697 -23.58388 231.5697 2833.556|
|113|0.001943106|214.4125 -299.271 69.58025|131.6149 19.28851 62.53077 19.28851 129.6485 202.671 62.53077 202.671 795.1011|
|114|0.001267165|497.8521 127.9005 153.146|286.7334 275.2696 -429.8627 275.2696 687.8334 -344.2628 -429.8627 -344.2628 1317.968|
